missing_ratio,method,scale,bucket,channel,eval_points,rmse,mae,crps,crps_scaled_by_abs_target,value_type,near_constant,differenced
0.08,linear_interpolation,original,anomaly_rare,channel_58,21,0.00160175057776321,0.0006758854502723331,,,continuous,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_59,27,0.001376248122294908,0.000585090231012415,,,continuous,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_60,26,0.001716226723637263,0.0008253202988551214,,,continuous,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_61,16,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_62,23,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_63,20,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_64,0,,,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_65,0,,,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_66,19,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_67,0,,,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_68,0,,,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_69,0,,,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_70,17,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_71,10,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_72,7,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_73,15,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_74,8,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_75,9,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,anomaly_rare,channel_76,10,0.0,0.0,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_1,349,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_2,329,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_3,316,8.954214566668026e-06,6.514542464968525e-07,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_4,196,0.0,0.0,,,continuous,False,True
0.08,linear_interpolation,original,update,channel_5,197,2.8877254719602204e-07,2.0574192105210976e-08,,,continuous,False,True
0.08,linear_interpolation,original,update,channel_6,201,0.0,0.0,,,continuous,False,True
0.08,linear_interpolation,original,update,channel_7,193,3.86057291753293e-07,3.929891498922853e-08,,,continuous,False,True
0.08,linear_interpolation,original,update,channel_8,222,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,update,channel_9,207,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,update,channel_10,225,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,update,channel_11,205,0.0,0.0,,,discrete_like,False,True
0.08,linear_interpolation,original,update,channel_12,342,0.0016063132951221867,0.0005620790765299435,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_13,345,0.0014373742074414826,0.0005266752795896668,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_14,331,0.0014829320661338713,0.0006269600096065832,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_15,325,0.001886052568317373,0.0007542377022596505,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_16,321,0.0017994157048665986,0.0007238055686713008,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_17,326,0.001533154683194373,0.0006339720513191691,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_18,340,0.0019430814335993157,0.0006810270688113044,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_19,319,0.002109347968233398,0.0007118816286045182,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_20,324,0.0013806646394210424,0.0005407524237662185,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_21,346,0.0017249880581715284,0.0006611519896915193,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_22,356,0.001356864093746189,0.0005108839675281824,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_23,323,0.0011495987188905631,0.00048193855689775096,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_24,344,0.00217800121513182,0.0007200785154520079,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_25,364,0.0013017781194861822,0.000481269230226894,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_26,296,0.0010898894798203461,0.000443978889568432,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_27,351,0.0015424154923677142,0.000562841184118874,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_28,351,0.0018879103288955714,0.0006985660971399726,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_29,347,0.00157298339150788,0.0005842407344054077,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_30,330,0.0013399865312912805,0.0005070754298658082,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_31,325,0.001455154443397859,0.0005712839731803307,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_32,332,0.001956590682060368,0.0006918458335370902,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_33,287,0.001409179215564817,0.0005926001778047674,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_34,336,0.0014717617584261453,0.0005524671813916592,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_35,319,0.001293745757590104,0.0005289518907899767,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_36,362,0.0014110548095469114,0.0005008211534326248,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_37,318,0.001983545569337733,0.0007021881686816425,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_38,307,0.001704397241296262,0.0006486524005666229,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_39,339,0.0012643207682412146,0.0004509196872204806,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_40,336,0.002089853661556273,0.0007043558926809402,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_41,1003,0.0028732035506809257,0.001235290336703969,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_42,916,0.003394135988135621,0.0026585816946612696,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_43,996,0.0014052658380884421,0.0010869718160495222,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_44,931,0.004606369459022608,0.0025647147833724794,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_45,965,0.002463354980398377,0.0013376287536917572,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_46,939,0.0035497528124255337,0.0027158533930143735,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_47,988,4.37016474801838e-06,1.8187872085132097e-06,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_48,1003,4.072609769963783e-06,1.77049040905797e-06,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_49,996,3.6564230267311797e-06,1.6572033139282321e-06,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_50,295,0.0010220398925317126,0.00041775905479819086,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_51,316,0.0009503909195910957,0.0003688629669479177,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_52,337,0.0011768619067020413,0.0004917869582020565,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_53,929,0.17126363371607128,0.08322230452998462,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_54,929,0.0976702768950821,0.051214807128495625,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_55,951,0.14188940814671028,0.07041395074060161,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_56,932,0.11216889254488094,0.0704117861172672,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_57,927,0.001300194223317525,0.0006467626061382931,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_58,966,0.0016594153871400154,0.0007059944959407514,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_59,973,0.0018206837399981559,0.000715063017661868,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_60,999,0.0015354287153233385,0.0005772348877426621,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_61,35,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_62,35,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_63,49,0.0,0.0,,,continuous,False,False
0.08,linear_interpolation,original,update,channel_64,151,1.8041073537056285e-05,2.0762942484672494e-06,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_65,165,1.726201317597699e-05,1.900485067656546e-06,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_66,158,8.127881886825138e-05,3.424852709226971e-05,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_67,162,6.027776891343797e-05,2.147937998359586e-05,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_68,179,8.551376459477446e-05,5.0297329545687034e-05,,,discrete_like,False,False
0.08,linear_interpolation,original,update,channel_69,158,2.6018134390345573e-05,5.43581156791011e-06,,,discrete_like,False,False
