record 479/799 index=2778 train=279 eval=31 loss=0.9074
record 480/799 index=1379 train=99 eval=11 loss=0.0048
record 481/799 index=2902 train=277 eval=30 loss=1.0166
record 482/799 index=3801 train=275 eval=30 loss=0.5805
record 483/799 index=314 train=387 eval=43 loss=0.7376
record 484/799 index=3804 train=335 eval=37 loss=0.5072
record 485/799 index=3388 train=328 eval=36 loss=0.9394
record 486/799 index=2637 train=293 eval=32 loss=0.7524
record 487/799 index=1012 train=334 eval=37 loss=0.9567
record 488/799 index=2270 train=328 eval=36 loss=0.4163
record 489/799 index=1412 train=249 eval=27 loss=0.8458
record 490/799 index=2501 train=358 eval=39 loss=0.6035
record 491/799 index=790 train=282 eval=31 loss=0.7893
record 492/799 index=1533 train=241 eval=26 loss=0.5735
record 493/799 index=2610 train=232 eval=25 loss=0.8695
record 494/799 index=1780 train=389 eval=43 loss=0.6087
record 495/799 index=1727 train=287 eval=31 loss=1.4413
record 496/799 index=3613 train=334 eval=37 loss=0.4441
record 497/799 index=3743 train=311 eval=34 loss=0.3845
record 498/799 index=2992 train=261 eval=28 loss=0.7849
record 499/799 index=3784 train=300 eval=33 loss=0.7606
record 500/799 index=913 train=248 eval=27 loss=0.9708
record 501/799 index=1586 train=262 eval=29 loss=0.8834
record 502/799 index=1217 train=351 eval=39 loss=1.2027
record 503/799 index=224 train=459 eval=50 loss=0.1409
record 504/799 index=1554 train=258 eval=28 loss=0.9018
